9;2018-04-13 19:12:13.665962;Passage av Barbarossa
10;2018-04-13 19:12:26.913932;Hittade bok utan lock
10;2018-04-13 19:12:26.913932;Komet förstörde måne
10;2018-04-13 19:12:26.913932;Focus rånare
10;2018-04-13 19:12:26.913932;Skattehöjning
10;2018-04-13 19:12:26.913932;Rocket krasch i Atlanten
10;2018-04-13 19:12:26.913932;Tour de France misslyckas
10;2018-04-13 19:12:26.913932;ny sjukdom Evalupe
10;2018-04-13 19:12:26.913932;Tågolycka vid Nordpolen
10;2018-04-13 19:12:26.913932;Kaspar Hauser föddes
10;2018-04-13 19:12:26.913932;Parabolantenner är förbjudna
10;2018-04-13 19:12:26.913932;Finland är mästare i beachvolley världen
10;2018-04-13 19:12:26.913932;Kungen måste återvända till slottet
11;2018-04-13 19:12:40.096364;Vände första skräckfilm
11;2018-04-13 19:12:40.096364;Utbrott på sjukhuset
11;2018-04-13 19:12:40.096364;Hybrid mellan människa + Martians
11;2018-04-13 19:12:40.096364;Beskurna skägg
11;2018-04-13 19:12:40.096364;Hitler Psykoterapi
11;2018-04-13 19:12:40.096364;Berömda matematiker dör
11;2018-04-13 19:12:40.096364;Bred ny anläggning
11;2018-04-13 19:12:40.096364;Skolavslutningsålder till 16 år
11;2018-04-13 19:12:40.096364;Marathon i Berlin
11;2018-04-13 19:12:40.096364;sänkor sällsynt ö
11;2018-04-13 19:12:40.096364;Torn skyskrapa
11;2018-04-13 19:12:40.096364;Kina i kriget
12;2018-04-13 19:12:53.564306;Flood i Japan
12;2018-04-13 19:12:53.564306;Marathon i Berlin
12;2018-04-13 19:12:53.564306;Eradicated sequoia
12;2018-04-13 19:12:53.564306;Dollhouse i Tyskland
12;2018-04-13 19:12:53.564306;Nötkreatur på vägen
12;2018-04-13 19:12:53.564306;Louis avgår
12;2018-04-13 19:12:53.564306;Medeltiden återgår
12;2018-04-13 19:12:53.564306;Stopp Världstid
12;2018-04-13 19:12:53.564306;Ny kroppen genomlysning
12;2018-04-13 19:12:53.564306;Skandal Nyårsafton: champagne alla
12;2018-04-13 19:12:53.564306;Olycka skuggande ras
12;2018-04-13 19:12:53.564306;Medelåldern är 120 år
13;2018-04-13 19:13:06.763680;Bird försvinner spårlöst, men en katt är betydligt dic
13;2018-04-13 19:13:06.763680;Bann tv
13;2018-04-13 19:13:06.763680;Donut världsrekord i Ettringen
13;2018-04-13 19:13:06.763680;Förbundskansler dör
13;2018-04-13 19:13:06.763680;Nytt handelsavtal mellan USA och Japan
13;2018-04-13 19:13:06.763680;Förgiftning av kungen av Maleo
13;2018-04-13 19:13:06.763680;"Sällsynta Tenors" möts för första gången
13;2018-04-13 19:13:06.763680;Robot hund biter brevbärare
13;2018-04-13 19:13:06.763680;Tyskland legaliserade inavel
13;2018-04-13 19:13:06.763680;Minnes mästare från NRW
13;2018-04-13 19:13:06.763680;ny folkhjälte i Sverige
13;2018-04-13 19:13:06.763680;Dr Brown uppfinner ny färg
14;2018-04-13 19:13:19.878489;Fototävling för nybörjare
14;2018-04-13 19:13:19.878489;Kyrkan förbjuder kvinnor idrottstävlingar
14;2018-04-13 19:13:19.878489;Smält glaciär
14;2018-04-13 19:13:19.878489;1. Mars landning
14;2018-04-13 19:13:19.878489;Hittade rymdskepp i Klippiga bergen
14;2018-04-13 19:13:19.878489;Över Atlanten på en flotte
14;2018-04-13 19:13:19.878489;Kvinnan äter choklad varje dag bara för ett år
14;2018-04-13 19:13:19.878489;Krig mot fondkommissionärer
14;2018-04-13 19:13:19.878489;Längdhopp över Donau
14;2018-04-13 19:13:19.878489;Påskharen har sovit genom jul
14;2018-04-13 19:13:19.878489;Sandman går av sand
14;2018-04-13 19:13:19.878489;Anta totalförbud mot rökning
15;2018-04-13 19:13:33.028599;Läkemedlets dörr utan spärr
15;2018-04-13 19:13:33.028599;Medelåldern är 120 år
15;2018-04-13 19:13:33.028599;Mat piller erövrar världen
15;2018-04-13 19:13:33.028599;3 dödade i Pasta äta tävling
15;2018-04-13 19:13:33.028599;Borrad minne
15;2018-04-13 19:13:33.028599;BOI och BDA går samman
15;2018-04-13 19:13:33.028599;King Oliver i Schloss Wolfsbrunn
15;2018-04-13 19:13:33.028599;Grad av Melanie
15;2018-04-13 19:13:33.028599;Matematiker fira Quadratwurzeltag
15;2018-04-13 19:13:33.028599;Klubb grundade jätten
15;2018-04-13 19:13:33.028599;Upptäckten av hunden ormen
15;2018-04-13 19:13:33.028599;Upptäckten av pyramiderna i Arktis
16;2018-04-13 19:13:46.195897;Kati Witt förlorar
16;2018-04-13 19:13:46.195897;Rökning tillåten start 12
16;2018-04-13 19:13:46.195897;Jodel konkurrens i Alperna
16;2018-04-13 19:13:46.195897;Prison Break i Fort Knox
16;2018-04-13 19:13:46.195897;Största Cake Världen
16;2018-04-13 19:13:46.195897;Telekom öppnar kanaler för fiber
16;2018-04-13 19:13:46.195897;Intervju med Mabuse
16;2018-04-13 19:13:46.195897;Uncovered penningtvätt
16;2018-04-13 19:13:46.195897;Kriget i Sahara
16;2018-04-13 19:13:46.195897;Fisk stekt
16;2018-04-13 19:13:46.195897;Upptäckte stenåldern Tennis Club
16;2018-04-13 19:13:46.195897;Golfströmmen ändrar riktning
17;2018-04-13 19:13:59.342284;Besök av Sheikh Abdulla
17;2018-04-13 19:13:59.342284;Förfalskning av en Rembrandt målning
17;2018-04-13 19:13:59.342284;Man med tre ögon funna
17;2018-04-13 19:13:59.342284;Spela rakning
17;2018-04-13 19:13:59.342284;Förblev sittande monitor för fel pixel
17;2018-04-13 19:13:59.342284;Hosta på vigseln
17;2018-04-13 19:13:59.342284;Cell galenskap börjar
17;2018-04-13 19:13:59.342284;Blixtnedslag i Bremen-katedralen
17;2018-04-13 19:13:59.342284;Uppror av infödingarna mot spanjorerna
17;2018-04-13 19:13:59.342284;Avskaffat tortyr
17;2018-04-13 19:13:59.342284;Misslyckas heliga krigare i Tripoli
17;2018-04-13 19:13:59.342284;flygande tefat efter Ehekrach
18;2018-04-13 19:14:12.512626;Uppfinning av choklad utan kalorier
18;2018-04-13 19:14:12.512626;Henry faller av stolen
18;2018-04-13 19:14:12.512626;Avskaffat dödsstraffet
18;2018-04-13 19:14:12.512626;Når sol okänd
18;2018-04-13 19:14:12.512626;Anke födelsedag
18;2018-04-13 19:14:12.512626;Världsbankschefen går framåt
18;2018-04-13 19:14:12.512626;Kryssning till södra Stilla havet
18;2018-04-13 19:14:12.512626;Skosnören är förbjudna
18;2018-04-13 19:14:12.512626;Empress blir slutligen ung
18;2018-04-13 19:14:12.512626;1st Golf Tournament
18;2018-04-13 19:14:12.512626;Nedgång av Ping Dynasty
18;2018-04-13 19:14:12.512626;Ökning av moms
19;2018-04-13 19:14:25.708961;Henrik Sjöfararen upptäckte sjövägen till Colombia
19;2018-04-13 19:14:25.708961;Läkemedlets gjutning show
19;2018-04-13 19:14:25.708961;Rice väska att falla
19;2018-04-13 19:14:25.708961;Lucid Dreaming som skolämne
19;2018-04-13 19:14:25.708961;Upptäckta moon människor
19;2018-04-13 19:14:25.708961;Bred höst sparris
19;2018-04-13 19:14:25.708961;Nokia Siemens bygger på set
19;2018-04-13 19:14:25.708961;Snabbaste 100 meter långa loppet
19;2018-04-13 19:14:25.708961;Mayer memorerade 1 miljon siffror av Pi
19;2018-04-13 19:14:25.708961;Möhringen erkänd som en kurort
19;2018-04-13 19:14:25.708961;Internet fällningar
19;2018-04-13 19:14:25.708961;Taklagsfest på Burg Blankenstein
20;2018-04-13 19:14:38.961544;första elektriska duva börjar säljas
20;2018-04-13 19:14:38.961544;Eisvogelzuchtprogramm startade i Bayern
20;2018-04-13 19:14:38.961544;Utrotade indianerna
20;2018-04-13 19:14:38.961544;Grundandet av Jugoslavien
20;2018-04-13 19:14:38.961544;Brandmän brinner ner
20;2018-04-13 19:14:38.961544;Engagemang för Birgit och Martin
20;2018-04-13 19:14:38.961544;Datorspels förbud
20;2018-04-13 19:14:38.961544;OS "Fin utsikt" färdig
20;2018-04-13 19:14:38.961544;Reaktiv registrering
20;2018-04-13 19:14:38.961544;Brända troféer
20;2018-04-13 19:14:38.961544;Bilder suddig
20;2018-04-13 19:14:38.961544;Förstörelse av regnskogar
21;2018-04-13 19:14:52.414256;Skummad mjölk
21;2018-04-13 19:14:52.414256;Silly Season i Cypern
21;2018-04-13 19:14:52.414256;Läkemedlets kortspel
21;2018-04-13 19:14:52.414256;Bach komponerar igen
21;2018-04-13 19:14:52.414256;Översvämning av Paris
21;2018-04-13 19:14:52.414256;Påven gifter Empress of China
21;2018-04-13 19:14:52.414256;Avliden Johannes Döparen
21;2018-04-13 19:14:52.414256;Byggandet av den längsta hängbro
21;2018-04-13 19:14:52.414256;Grundat reporterunionen
21;2018-04-13 19:14:52.414256;Brand i tunnelbanan i Berlin
21;2018-04-13 19:14:52.414256;Kung abdikerar
21;2018-04-13 19:14:52.414256;Tåg är sent
22;2018-04-13 19:15:05.623882;Luzantius accepterar kloster linje Stiepeler
22;2018-04-13 19:15:05.623882;Dragon skelett hittades
22;2018-04-13 19:15:05.623882;Reiter avgiften inte skrämma
22;2018-04-13 19:15:05.623882;Star lampor
22;2018-04-13 19:15:05.623882;Kabelbrand vid Heidi
22;2018-04-13 19:15:05.623882;Första VM för barn
22;2018-04-13 19:15:05.623882;Utbrott på sjukhuset
22;2018-04-13 19:15:05.623882;Uppblåsthet kommer hädanefter direktsändas på RTL
22;2018-04-13 19:15:05.623882;Utvecklad exakt klocka i världen
22;2018-04-13 19:15:05.623882;Största Cake Världen
22;2018-04-13 19:15:05.623882;Rösträtt för kvinnor i Franconia
22;2018-04-13 19:15:05.623882;Encarta Encyclopedia
23;2018-04-13 19:15:19.237921;Magnetisk storm paralyzes elnätet
23;2018-04-13 19:15:19.237921;Affärs magasin har laddats
23;2018-04-13 19:15:19.237921;Pirates uppskattar län nummer till 10 siffror
23;2018-04-13 19:15:19.237921;Bröllop på månen
23;2018-04-13 19:15:19.237921;Neptune synlig efter 165 år tillbaka
23;2018-04-13 19:15:19.237921;MÅNLANDNING
23;2018-04-13 19:15:19.237921;Radiosändning utan ström förvaltade
23;2018-04-13 19:15:19.237921;Keramiska tänder
23;2018-04-13 19:15:19.237921;Hittade ansökan om kaliumklorid
23;2018-04-13 19:15:19.237921;Avslutade krig
23;2018-04-13 19:15:19.237921;Överlevnad i Rio
23;2018-04-13 19:15:19.237921;Snöfall under hela året
24;2018-04-13 19:15:32.703995;Poker Championships i Magdeburg
24;2018-04-13 19:15:32.703995;Royalties avslutar mark tvister
24;2018-04-13 19:15:32.703995;USA uppror: George W. Bush karikatyren i turkiska ...
24;2018-04-13 19:15:32.703995;Afri-Cola går i konkurs
24;2018-04-13 19:15:32.703995;Miniräknare officiellt förbannad
24;2018-04-13 19:15:32.703995;Kloning av trädet Ginko biloba
24;2018-04-13 19:15:32.703995;Plane terrorattack
24;2018-04-13 19:15:32.703995;Flood i Japan
24;2018-04-13 19:15:32.704496;Första VM för barn
24;2018-04-13 19:15:32.704496;Ché i Argentina
24;2018-04-13 19:15:32.704496;Räddade den sista pandabjörn på jorden
24;2018-04-13 19:15:32.704496;Atlantis Funnet
25;2018-04-13 19:15:46.307677;Prince Ralf blir skadad
25;2018-04-13 19:15:46.307677;Kabel i rymden
25;2018-04-13 19:15:46.307677;Finans fängslas för förskingring
25;2018-04-13 19:15:46.307677;Mål av tornet i Pisa
25;2018-04-13 19:15:46.307677;VM i Paris
25;2018-04-13 19:15:46.307677;Trasiga pinnar av kronan
25;2018-04-13 19:15:46.307677;Jesus kommer tillbaka
25;2018-04-13 19:15:46.307677;Cactus utställning
25;2018-04-13 19:15:46.307677;Virtuell värld i skolorna
25;2018-04-13 19:15:46.307677;Nedgång av den kinesiska adeln
25;2018-04-13 19:15:46.307677;Yngsta nobelpristagaren vid 17 års ålder
25;2018-04-13 19:15:46.307677;Luzantius accepterar kloster linje Stiepeler
26;2018-04-13 19:15:59.742914;House exploderar
26;2018-04-13 19:15:59.742914;Insamling Historiska data började
26;2018-04-13 19:15:59.743415;Hotell i Tokyo fullbokade
26;2018-04-13 19:15:59.743415;Läkare frågar farmaceuter
26;2018-04-13 19:15:59.743415;Stanna vid filmfestivalen
26;2018-04-13 19:15:59.743415;Endast få digital bild av Michelangelo
26;2018-04-13 19:15:59.743415;Krig till Lama
26;2018-04-13 19:15:59.743415;Bisarrt spindlar upptäcks i Madagaskar
26;2018-04-13 19:15:59.743415;Exploderar poolen
26;2018-04-13 19:15:59.743415;Asfalterad väg
26;2018-04-13 19:15:59.743415;Datorspels förbud
26;2018-04-13 19:15:59.743415;röd frukt gelé varmrätt för alla
27;2018-04-13 19:16:12.973492;Offentliggörande av den första boken av Heiko
27;2018-04-13 19:16:12.973492;Marco Polo upptäckte Australien
27;2018-04-13 19:16:12.973492;Mariensichtung i Mariakyrkan
27;2018-04-13 19:16:12.973492;Studenter gör baka försäljning
27;2018-04-13 19:16:12.973492;Specialammunition
27;2018-04-13 19:16:12.973492;Byggd 9.Weltwunder
27;2018-04-13 19:16:12.973492;Kameler ta makten
27;2018-04-13 19:16:12.973492;Flyg till Uranus
27;2018-04-13 19:16:12.973492;Epidemin i Asien
27;2018-04-13 19:16:12.973492;Infört offentliga avrättningar igen
27;2018-04-13 19:16:12.973492;Mariensichtung i Marktl
27;2018-04-13 19:16:12.973492;Flod kurs slingrar igen
28;2018-04-13 19:16:26.122027;Överflygning av K2 med flygskärmar
28;2018-04-13 19:16:26.122027;Uppblåsta ballonger 17
28;2018-04-13 19:16:26.122027;Lucid Dreaming som skolämne
28;2018-04-13 19:16:26.122027;Atlantic simmat
28;2018-04-13 19:16:26.122027;Anställd vinner på lotteri
28;2018-04-13 19:16:26.122027;Utvisning av kamrat
28;2018-04-13 19:16:26.122027;Pirates uppskattar län nummer till 10 siffror
28;2018-04-13 19:16:26.122027;vissna blommor blomma igen
28;2018-04-13 19:16:26.122027;Ko meowing
28;2018-04-13 19:16:26.122027;Uppfinningen av symaskinen
28;2018-04-13 19:16:26.122027;Barer Slutlig
28;2018-04-13 19:16:26.122027;Hope dör
29;2018-04-13 19:16:39.289597;Polkafest
29;2018-04-13 19:16:39.289597;Röd Oktober droppar
29;2018-04-13 19:16:39.289597;Jordbävning efter vulkanutbrott
29;2018-04-13 19:16:39.289597;4. födda barn
29;2018-04-13 19:16:39.289597;Första maraton på under 2 timmar
29;2018-04-13 19:16:39.289597;Peruanska revolutionen
29;2018-04-13 19:16:39.290098;Hildesheim är målad grön
29;2018-04-13 19:16:39.290098;Marco Polo upptäckte Australien
29;2018-04-13 19:16:39.290098;Arrested gravör för metall mord
29;2018-04-13 19:16:39.290098;Skosnören är förbjudna
29;2018-04-13 19:16:39.290098;Uppföljaren följer
29;2018-04-13 19:16:39.290098;Nobelpriset i Alfred E. Neuman
30;2018-04-13 19:16:52.420189;Sålda tavlor
30;2018-04-13 19:16:52.420189;första analog kamera
30;2018-04-13 19:16:52.420189;Merkel omvald 32
30;2018-04-13 19:16:52.420189;Infört p-piller för män
30;2018-04-13 19:16:52.420690;Bilförsäljare är Bishop
30;2018-04-13 19:16:52.420690;Tyskland för att inventeringen är avslutad
30;2018-04-13 19:16:52.420690;Staty kommer till liv
30;2018-04-13 19:16:52.420690;Indianer upptäckte Europa
30;2018-04-13 19:16:52.420690;Eiskrieg Alaska
30;2018-04-13 19:16:52.420690;Spansk koloni är ryska
30;2018-04-13 19:16:52.420690;Upptäckte oas i öknen Kahalari
30;2018-04-13 19:16:52.420690;Grundat Memovision
31;2018-04-13 19:17:05.949937;Läkemedlets Bakmaskin
31;2018-04-13 19:17:05.949937;Wieners spelar piano
31;2018-04-13 19:17:05.949937;Pensionärer får ersättning
31;2018-04-13 19:17:05.949937;Klubb grundade jätten
31;2018-04-13 19:17:05.949937;Man upptäckte schimpans
31;2018-04-13 19:17:05.949937;Torkade tvätt
31;2018-04-13 19:17:05.949937;Underlåtenhet av kylartillverkare
31;2018-04-13 19:17:05.949937;Avtal mellan nationer
31;2018-04-13 19:17:05.949937;Genetisk forskning i Vatikanen
31;2018-04-13 19:17:05.949937;Dog kommer bästa vän
31;2018-04-13 19:17:05.949937;Genterapi framgångsrikt
31;2018-04-13 19:17:05.949937;Red Bull är den nationella dricka
32;2018-04-13 19:17:19.318513;nya TV bruten
32;2018-04-13 19:17:19.319014;Prins Charles i Norge
32;2018-04-13 19:17:19.319014;Svält i Europa
32;2018-04-13 19:17:19.319014;Harry Potter-filmen del 37 offentliggjordes
32;2018-04-13 19:17:19.319014;Roland kockar i Hessen
32;2018-04-13 19:17:19.319014;Man dödades av exploderande mobil
32;2018-04-13 19:17:19.319014;Schwarzenegger är VD
32;2018-04-13 19:17:19.319014;Tilldelas Nobels fredspris
32;2018-04-13 19:17:19.319014;Läkemedlets 404 Fel
32;2018-04-13 19:17:19.319014;Porr skådespelare får Nobelpriset
32;2018-04-13 19:17:19.319014;Snabb läsare läser bästsäljare 1000 sek
32;2018-04-13 19:17:19.319014;Upptäckten av den 8: e kontinenten
33;2018-04-13 19:17:32.554664;Mariensichtung i Marktl
33;2018-04-13 19:17:32.554664;Mormor passerade Marathon
33;2018-04-13 19:17:32.554664;Läkemedlets löpband
33;2018-04-13 19:17:32.554664;Peruanska revolutionen
33;2018-04-13 19:17:32.554664;Sparris Tarzan äter Pommer med Mayo
33;2018-04-13 19:17:32.554664;Upptäckt botemedel mot ADHD
33;2018-04-13 19:17:32.554664;Läkemedlets den snabbaste bilen
33;2018-04-13 19:17:32.554664;Kuba ockuperade
33;2018-04-13 19:17:32.554664;Meerkats avslappnad jobb som nattvakt
33;2018-04-13 19:17:32.554664;Drunks nykter från
33;2018-04-13 19:17:32.554664;1.000 nya lagar och förordningar
33;2018-04-13 19:17:32.554664;Grundare av Konstföreningen
34;2018-04-13 19:17:45.736312;Mendicants går i personlig konkurs
34;2018-04-13 19:17:45.736312;Sparris Tarzan äter Pommer med Mayo
34;2018-04-13 19:17:45.736312;Panoleon är präst
34;2018-04-13 19:17:45.736312;Bränt Osaka Hotel
34;2018-04-13 19:17:45.736312;Memorial Sport VM i Tel Aviv
34;2018-04-13 19:17:45.736312;Teser
34;2018-04-13 19:17:45.736312;Smutskastning på Mississippi
34;2018-04-13 19:17:45.736312;Isbildning på Mont Blanc
34;2018-04-13 19:17:45.736312;Syntetiserat Brauner sallad
34;2018-04-13 19:17:45.736312;Tillplattat argbigga
34;2018-04-13 19:17:45.736312;Alexander d. Stort Born
34;2018-04-13 19:17:45.736312;Tilldelas Nobels fredspris
35;2018-04-13 19:17:58.856336;Pie Fight i Berlin
35;2018-04-13 19:17:58.856336;Man auktioneras hans liv på e-bay
35;2018-04-13 19:17:58.856336;Lärande metod är obligatorisk skolämne
35;2018-04-13 19:17:58.856336;Ankeborg är kapital
35;2018-04-13 19:17:58.856336;Ballongflygning över Mount Everest
35;2018-04-13 19:17:58.856336;Bauer tar kvinna
35;2018-04-13 19:17:58.856336;Peace of Ramses
35;2018-04-13 19:17:58.856336;Förbises dykolycka
35;2018-04-13 19:17:58.856336;Fullt glas plötsligt tom
35;2018-04-13 19:17:58.856336;utveckla nya klocka genre
35;2018-04-13 19:17:58.856336;Klaus på TV
35;2018-04-13 19:17:58.856336;Arbetslösheten är förbjuden enligt konstitutionen
36;2018-04-13 19:18:12.152038;Dubbel Bröllop i Spanien
36;2018-04-13 19:18:12.152038;Romarna bada
36;2018-04-13 19:18:12.152038;Kompost Skuggan solen
36;2018-04-13 19:18:12.152038;Överför el trådlöst
36;2018-04-13 19:18:12.152038;Uppfinningen av åska tillverkare
36;2018-04-13 19:18:12.152038;Djungeln försvinner
36;2018-04-13 19:18:12.152038;Läkemedlets 404 Fel
36;2018-04-13 19:18:12.152038;Prins Charles i Norge
36;2018-04-13 19:18:12.152038;A. Lincoln sålde sin bil
36;2018-04-13 19:18:12.152038;Kärn strejk på Berlin
36;2018-04-13 19:18:12.152038;Biologiskt nedbrytbart ammunition med Umweltengel
36;2018-04-13 19:18:12.152038;Cola och Fanta sammanfogning
37;2018-04-13 19:18:25.684852;Turkiska örlogsfartyg sätter segel
37;2018-04-13 19:18:25.684852;första transplantationen av hjärnan
37;2018-04-13 19:18:25.684852;Läkemedlets stol med sex ben
37;2018-04-13 19:18:25.684852;Kombinerade tillgångar i alla banker
