20;2018-04-13 19:14:45.492232;1. Sausage competition
20;2018-04-13 19:14:45.492232;The opening of the smallest gallery
20;2018-04-13 19:14:45.492232;Keltengrab discovers
20;2018-04-13 19:14:45.492232;Generation of current with volcanos
21;2018-04-13 19:14:59.051538;Pirate ship sinks
21;2018-04-13 19:14:59.051538;Boxfight in Mexico
21;2018-04-13 19:14:59.051538;Contraceptive pill for man again imported
21;2018-04-13 19:14:59.051538;New trade agreement between the USA and Japan
21;2018-04-13 19:14:59.051538;Island destroys
21;2018-04-13 19:14:59.051538;Day of the Kaminkehrer
21;2018-04-13 19:14:59.051538;First contact with extraterrestial ones
21;2018-04-13 19:14:59.052039;Door without handle invented
21;2018-04-13 19:14:59.052039;Ipod Kick develops
21;2018-04-13 19:14:59.052039;Falsification of a rem Brandt painting
21;2018-04-13 19:14:59.052039;Rain forest burns down
21;2018-04-13 19:14:59.052039;Football stadium sells off
22;2018-04-13 19:15:12.640287;Map print world record broken
22;2018-04-13 19:15:12.640287;Compost darkens sun
22;2018-04-13 19:15:12.640287;Introduction of the music hit parade
22;2018-04-13 19:15:12.640287;Boris can drive wheel
22;2018-04-13 19:15:12.640287;Duck-lives becomes capital
22;2018-04-13 19:15:12.640287;Valuable antique find
22;2018-04-13 19:15:12.640287;Beat of a kettledrum in Berlin
22;2018-04-13 19:15:12.640788;Bomb impact in the citizen of Berlin city hall
22;2018-04-13 19:15:12.640788;Bulb from plastics develops
22;2018-04-13 19:15:12.640788;Panic in the tunnel
22;2018-04-13 19:15:12.640788;Ball impact championship
22;2018-04-13 19:15:12.640788;Raffrollo ironed
23;2018-04-13 19:15:26.055299;one-day time journey successfully
23;2018-04-13 19:15:26.055299;Alexander D. Large one born
23;2018-04-13 19:15:26.055299;New body transillumination
23;2018-04-13 19:15:26.055299;Boarding begins in former times
23;2018-04-13 19:15:26.055299;Cough accumulation with wedding ceremony
23;2018-04-13 19:15:26.055299;Cyclist revs up
23;2018-04-13 19:15:26.055299;Plague defeats
23;2018-04-13 19:15:26.055299;Memory training becomes school subject
23;2018-04-13 19:15:26.055299;Michael Schleicher increases world rider plays
23;2018-04-13 19:15:26.055299;Opening of the first boarding house
23;2018-04-13 19:15:26.055299;Clocks for nonsmokers invented
23;2018-04-13 19:15:26.055299;Total prohibition of smoking issue
24;2018-04-13 19:15:39.704906;Memory sport becomes olympic discipline
24;2018-04-13 19:15:39.704906;International float meeting in Vienna
24;2018-04-13 19:15:39.704906;Supernew facts sighted
24;2018-04-13 19:15:39.704906;Large cucumber before Gerolstein elevated
24;2018-04-13 19:15:39.704906;Pointed mountains smoothly
24;2018-04-13 19:15:39.704906;Afri Cola goes broke
24;2018-04-13 19:15:39.704906;New book by Dieter Bohlen
24;2018-04-13 19:15:39.704906;Traffic light over-drive
24;2018-04-13 19:15:39.704906;All schools of Europe closed
24;2018-04-13 19:15:39.704906;The 5th world war
24;2018-04-13 19:15:39.704906;First head transplantation
24;2018-04-13 19:15:39.704906;King Hannes conquered the Black Forest
25;2018-04-13 19:15:53.138763;Artist paints Portrait of Dracula
25;2018-04-13 19:15:53.138763;Germany saws the superbranch
25;2018-04-13 19:15:53.138763;1. Casino in read Vegas
25;2018-04-13 19:15:53.138763;Panic in the tunnel
25;2018-04-13 19:15:53.138763;Meteorite impact on the moon
25;2018-04-13 19:15:53.138763;Prince Ralf is injured
25;2018-04-13 19:15:53.138763;Court order accepts
25;2018-04-13 19:15:53.138763;Bau der "Riesen-Mauer"
25;2018-04-13 19:15:53.138763;Mikronesien submerged
25;2018-04-13 19:15:53.138763;ABBA concert
25;2018-04-13 19:15:53.138763;1. Transmission of bets that
25;2018-04-13 19:15:53.138763;Visa extends
26;2018-04-13 19:16:06.369318;Culius Jäsar arrives at Gelbien
26;2018-04-13 19:16:06.369318;Atlantic durchschwommen
26;2018-04-13 19:16:06.369318;red Grütze as main food for all
26;2018-04-13 19:16:06.369318;James Bond dies in the film
26;2018-04-13 19:16:06.369318;Approach of pride
26;2018-04-13 19:16:06.369318;Hair loss of the emperor Otto
26;2018-04-13 19:16:06.369318;War between the continents
26;2018-04-13 19:16:06.369318;Rubber cell equipped with nails
26;2018-04-13 19:16:06.369318;Farms expropriates
26;2018-04-13 19:16:06.369318;Energy Cottbus becomes German football master
26;2018-04-13 19:16:06.369318;Cleopatras pro second CO box excavated
26;2018-04-13 19:16:06.369318;Interview with Mabuse
27;2018-04-13 19:16:19.554494;Prohibition of the fun party
27;2018-04-13 19:16:19.554494;Window cleaner dies at the Galgen
27;2018-04-13 19:16:19.554494;Kitchen-scrape is threatened from becoming extinct
27;2018-04-13 19:16:19.554494;Cash fall ends mortally
27;2018-04-13 19:16:19.554494;Vierergipfel in the white house
27;2018-04-13 19:16:19.554494;Lava lamp burns
27;2018-04-13 19:16:19.554494;Rebel Uwe Steger arrests
27;2018-04-13 19:16:19.554494;Heinrich falls from the chair
27;2018-04-13 19:16:19.554494;Messiah baptizes bankers
27;2018-04-13 19:16:19.554494;Rome becomes protestant
27;2018-04-13 19:16:19.554494;New star sighted
27;2018-04-13 19:16:19.554494;Chemist dies with experiment
28;2018-04-13 19:16:32.737884;The Nobel peace prize for Hatkimutschu
28;2018-04-13 19:16:32.737884;Steinbeißer eats tree
28;2018-04-13 19:16:32.737884;Establishment of the tomato alliance
28;2018-04-13 19:16:32.737884;Auction
28;2018-04-13 19:16:32.737884;Brockhaus from old encyclopedias builds
28;2018-04-13 19:16:32.737884;Cemeteries are abolished
28;2018-04-13 19:16:32.737884;Murderers become released all
28;2018-04-13 19:16:32.737884;Bomb attack on Oslo
28;2018-04-13 19:16:32.737884;Viet Nam explains the war to Peru
28;2018-04-13 19:16:32.737884;candleholder blowing out
28;2018-04-13 19:16:32.737884;World war terminates
28;2018-04-13 19:16:32.737884;Washington gives up
29;2018-04-13 19:16:45.868984;First flying car
29;2018-04-13 19:16:45.868984;Jungle releases old temple
29;2018-04-13 19:16:45.868984;Germany for stocktaking closed
29;2018-04-13 19:16:45.868984;Dipping boat achieves new record depth
29;2018-04-13 19:16:45.868984;Bin Laden blows to the peace
29;2018-04-13 19:16:45.868984;First bee cloned
29;2018-04-13 19:16:45.868984;Ship Bounty over Atlantic
29;2018-04-13 19:16:45.868984;Radrennen around the Antarctic
29;2018-04-13 19:16:45.868984;Miracle of the Dompredigers recognition
29;2018-04-13 19:16:45.868984;Volcano speit water
29;2018-04-13 19:16:45.868984;School examinations makes more difficult
29;2018-04-13 19:16:45.868984;Lochness in the Bodensee
30;2018-04-13 19:16:59.417670;Bank robbery in Cairo
30;2018-04-13 19:16:59.417670;Largest consumption of lemon ice
30;2018-04-13 19:16:59.417670;Guyana: For the first time woman in government position
30;2018-04-13 19:16:59.417670;The last tiger becomes extinct
30;2018-04-13 19:16:59.417670;Mountains shift
30;2018-04-13 19:16:59.417670;Loudspeakers become redundant
30;2018-04-13 19:16:59.417670;Teachers use mnemonics
30;2018-04-13 19:16:59.417670;Yodelling competition in the alps
30;2018-04-13 19:16:59.417670;Event field empty remained
30;2018-04-13 19:16:59.417670;Greeks create fan club
30;2018-04-13 19:16:59.417670;Box pushed to
30;2018-04-13 19:16:59.417670;Dwarf nose robs a child
31;2018-04-13 19:17:12.482431;End 14. Krim war
31;2018-04-13 19:17:12.482431;Beer made of corn
31;2018-04-13 19:17:12.482431;Kerosene from algae
31;2018-04-13 19:17:12.482431;Death penalty abolished
31;2018-04-13 19:17:12.482431;University for most intelligent youngest ones
31;2018-04-13 19:17:12.482431;large flood
31;2018-04-13 19:17:12.482431;Michael Schumachers 3rd comeback
31;2018-04-13 19:17:12.482431;Satellite fallen
31;2018-04-13 19:17:12.482431;Messiah baptizes bankers
31;2018-04-13 19:17:12.482431;Lunar eclipse on the Venus
31;2018-04-13 19:17:12.482431;Famous politician arrests
31;2018-04-13 19:17:12.482431;Offshore construction work burns down
32;2018-04-13 19:17:25.928748;Wikinger king died
32;2018-04-13 19:17:25.928748;Planetarium in Regensburg
32;2018-04-13 19:17:25.928748;Ankes birthday
32;2018-04-13 19:17:25.928748;Napoleon plants tree
32;2018-04-13 19:17:25.928748;Braunschweig burns down
32;2018-04-13 19:17:25.928748;1. Mars landing
32;2018-04-13 19:17:25.928748;full glass suddenly empty
32;2018-04-13 19:17:25.928748;100. Memory championship in Hanover
32;2018-04-13 19:17:25.928748;Crash on the motorway
32;2018-04-13 19:17:25.928748;Hare delivers spoons
32;2018-04-13 19:17:25.928748;Geocaching at the Himalaja
32;2018-04-13 19:17:25.928748;Supply of olive oil exhausts
33;2018-04-13 19:17:39.155583;Volcano from sea emerged
33;2018-04-13 19:17:39.155583;Artificial brain memory implant invented
33;2018-04-13 19:17:39.155583;Urine sparkling wine in amber
33;2018-04-13 19:17:39.155583;Birth of Picasso
33;2018-04-13 19:17:39.155583;Third football stadium in Munich
33;2018-04-13 19:17:39.155583;Rauswurf of the comrades
33;2018-04-13 19:17:39.155583;Woman gets 10-linge
33;2018-04-13 19:17:39.155583;The fastest car invented
33;2018-04-13 19:17:39.155583;Killer plays are forbidden
33;2018-04-13 19:17:39.155583;olympic plays in Hildesheim
33;2018-04-13 19:17:39.155583;King daughter jasmine born
33;2018-04-13 19:17:39.155583;Empress gets finally new generation
34;2018-04-13 19:17:52.288130;Man suffocates at strawberry
34;2018-04-13 19:17:52.288130;Spell bull of the Pope broken out
34;2018-04-13 19:17:52.288130;Juggler jongliert with 30 balls
34;2018-04-13 19:17:52.288130;Sputnik falls
34;2018-04-13 19:17:52.288130;Kontor in Riga opens
34;2018-04-13 19:17:52.288130;Cemeteries are abolished
34;2018-04-13 19:17:52.288130;last Einhorn aufgespiesst
34;2018-04-13 19:17:52.288130;Bird disappears without trace, but a cat becomes substantial dic
34;2018-04-13 19:17:52.288130;Frog-run
34;2018-04-13 19:17:52.288130;Letter of Jesus found
34;2018-04-13 19:17:52.288130;Formula 2 imported
34;2018-04-13 19:17:52.288130;Canada is annexed
35;2018-04-13 19:18:05.538910;Lippenstift for girls
35;2018-04-13 19:18:05.538910;Otto arose
35;2018-04-13 19:18:05.538910;Plane hi-jacking in Cairo
35;2018-04-13 19:18:05.538910;Queen of Saba born
35;2018-04-13 19:18:05.538910;Code breaker calm
35;2018-04-13 19:18:05.538910;Dance teacher wins despite leg break
35;2018-04-13 19:18:05.538910;War between the continents
35;2018-04-13 19:18:05.538910;all humans have once birthday
35;2018-04-13 19:18:05.538910;unsolicited bear shot
35;2018-04-13 19:18:05.538910;Merkel reads Kohl
35;2018-04-13 19:18:05.538910;Increase of the value added tax
35;2018-04-13 19:18:05.538910;Voyage round the world of Schröder
36;2018-04-13 19:18:18.762270;Newspaper 15x folded
36;2018-04-13 19:18:18.762270;twelfth blindfootball WM
36;2018-04-13 19:18:18.762270;Cough accumulation with wedding ceremony
36;2018-04-13 19:18:18.762270;Gandalf after laundry again knows
36;2018-04-13 19:18:18.762270;One forbids to pokers
36;2018-04-13 19:18:18.762270;Airplane falls during the storm
36;2018-04-13 19:18:18.762270;First world championship for children
36;2018-04-13 19:18:18.762270;Football abolished
36;2018-04-13 19:18:18.762270;Crossing between hare and elephant successfully
36;2018-04-13 19:18:18.762270;Taxes imported
36;2018-04-13 19:18:18.762270;Model manufactured of Porsche
36;2018-04-13 19:18:18.762270;Concert of Willem a giant success
37;2018-04-13 19:18:32.248653;Epidemic among farmers broken out
37;2018-04-13 19:18:32.248653;Young remote generation with hammer sharks
37;2018-04-13 19:18:32.248653;Luxemburger occupy France
37;2018-04-13 19:18:32.248653;Cash fall ends mortally
37;2018-04-13 19:18:32.248653;Ring Wm
37;2018-04-13 19:18:32.248653;Rising inflation
37;2018-04-13 19:18:32.248653;Jesus lifts the coffin cover
37;2018-04-13 19:18:32.248653;Internet develops
37;2018-04-13 19:18:32.248653;Bread for the world
37;2018-04-13 19:18:32.248653;Church forbids Mrs. Sportwettkämpfe
37;2018-04-13 19:18:32.248653;Crossing between hare and elephant successfully
37;2018-04-13 19:18:32.248653;War around Sicily
38;2018-04-13 19:18:45.379475;Ring fight for Rome
38;2018-04-13 19:18:45.379475;Hail in Rio
38;2018-04-13 19:18:45.379475;Landing on Mars
38;2018-04-13 19:18:45.379475;Korbflechterei burned down
38;2018-04-13 19:18:45.379475;The first express train reaches Paris
38;2018-04-13 19:18:45.379475;Continuum equation solved
38;2018-04-13 19:18:45.379475;Smoker arrests
38;2018-04-13 19:18:45.379475;Queen builds pyramid
38;2018-04-13 19:18:45.379475;Osterhase verpennt Christmas
38;2018-04-13 19:18:45.379475;Korea discussions without result
38;2018-04-13 19:18:45.379475;Chip no longer freshly
38;2018-04-13 19:18:45.379475;Department store sells
39;2018-04-13 19:18:58.563541;Researcher survives 10 years in the polar bear herd
39;2018-04-13 19:18:58.563541;200. Transmission of bets that
39;2018-04-13 19:18:58.563541;Law against tiredness
39;2018-04-13 19:18:58.563541;Virtual world in the schools
39;2018-04-13 19:18:58.564051;Head opened
39;2018-04-13 19:18:58.564051;confused scorpio stings itself
39;2018-04-13 19:18:58.564051;1. Place when yodelling
39;2018-04-13 19:18:58.564051;Petra goes into the monastery
39;2018-04-13 19:18:58.564051;Hermann does not discover America
39;2018-04-13 19:18:58.564051;Contestation of the democracy
39;2018-04-13 19:18:58.564051;World championship in rudders
39;2018-04-13 19:18:58.564051;Island destroys
40;2018-04-13 19:19:11.846322;Pizza invented by the moon sheep
40;2018-04-13 19:19:11.846322;Plague defeats
